index,Start,High,Low,Volume
3937,2021-04-27,55392.545776256,53305.02,88040474935.70862
3938,2021-04-28,56159.305244012,53877.6504657,79980719164.69644
3939,2021-04-29,55158.002206348,52390.855946766,78228039365.63628
3940,2021-04-30,57814.945103923,53099.4,81510348962.76573
3941,2021-05-01,58433.61184289,57105.143681495,84085140057.66035
3942,2021-05-02,57853.379957039,56149.038294697,70170320535.81009
3943,2021-05-03,58895.89,56552.03,79856745597.95123
3944,2021-05-04,57160.54134024,53300.384692082,104329510588.68814
3945,2021-05-05,57850.88587032,53233.729539004,104577993093.7576
3946,2021-05-06,58305.62093566,55400.036935351,97608603995.23251
3947,2021-05-07,58550.191536919,55406.838866197,96543881308.77055
3948,2021-05-08,59430.905838741,57008.19,96516445928.84604
3949,2021-05-09,59112.958931223,56327.674648063,102692816568.36444
3950,2021-05-10,59447.870498163,54598.965948744,97599777790.61288
3951,2021-05-11,56828.855427671,54549.925400354,109665832582.4177
3952,2021-05-12,57885.799310842,50482.434481737,91534666588.09145
3953,2021-05-13,51298.13,47215.481324138,147012793468.8513
3954,2021-05-14,51384.653805317,48900.166788605,104643650677.32684
3955,2021-05-15,50567.657601214,46774.63,80418871902.0039
3956,2021-05-16,49696.092539697,44041.162085149,86152547557.68709
3957,2021-05-17,46408.69,42289.753922845,113942304201.84547
3958,2021-05-18,45697.75,42370.444854229,97378342014.94267
3959,2021-05-19,43499.889793297,31500.003377076,145277986785.24896
3960,2021-05-20,42326.97,35183.744181639,189296826007.0065
3961,2021-05-21,42023.62,33610.37,111544715889.77776
3962,2021-05-22,38706.64,35460.72261760194,113989186247.11111
3963,2021-05-23,38198.16,31282.72036952493,86352787200.0
3964,2021-05-24,39670.04,34500.65772778616,108924114127.66434
3965,2021-05-25,39718.89322175043,36544.91425422477,87992997205.33333
3966,2021-05-26,40709.5948084184,37953.434317840096,75075011441.77777
3967,2021-05-27,40249.96678411985,37208.09,71587942584.88889
3968,2021-05-28,38760.06115752112,34780.97,70858555177.92334
3969,2021-05-29,37151.65761007564,33662.245364841816,78991545500.44444
3970,2021-05-30,36310.19,33528.7,74745448304.78322
3971,2021-05-31,37491.61,34214.44834756519,84345634530.56445
3972,2021-06-01,37790.2364314989,35743.88922233156,67803254598.466896
3973,2021-06-02,38208.60716929174,36035.88,65099865344.0
3974,2021-06-03,39429.13,37258.55,58852534940.44444
3975,2021-06-04,39192.46,35779.58,67365715555.55556
3976,2021-06-05,37883.494507432944,34920.83,60989365546.66666
3977,2021-06-06,36395.119909170506,35300.45,54522810549.372696
3978,2021-06-07,36782.91,33550.00408032163,51875832504.888885
3979,2021-06-08,33999.95541476688,31221.09,67316790680.16783
3980,2021-06-09,37505.98586550245,32431.61,72582508401.77777
3981,2021-06-10,38252.79,35840.02,79255034405.46341
3982,2021-06-11,37565.99,36061.67,65346487153.77778
3983,2021-06-12,37328.2,34749.956995269495,63889684892.44444
3984,2021-06-13,39356.80281939799,34842.27,57312107534.22222
3985,2021-06-14,40920.03,38785.32,76608277489.77777
3986,2021-06-15,41267.29017451398,39656.74024513181,72036187548.44444
3987,2021-06-16,40438.51172521411,38188.00621438215,64077215237.35191
3988,2021-06-17,39522.52,37537.71,69040871645.21254
3989,2021-06-18,38128.36,35220.87737784982,61575865500.44444
3990,2021-06-19,36292.91,34857.74,62826737678.22222
3991,2021-06-20,35906.57,33457.077021727666,55193357752.888885
3992,2021-06-21,35677.32936814285,31297.75,78609740781.77936
3993,2021-06-22,33282.26977572051,28899.97,97091051263.10802
3994,2021-06-23,34720.77,31769.26,96666188116.1272
3995,2021-06-24,35176.73449996341,32324.01,60517323379.73946
3996,2021-06-25,35441.65067422763,31355.44,60748465087.552444
3997,2021-06-26,32618.305142274185,30193.54341627195,68428884822.56115
3998,2021-06-27,34579.03,32102.58,60510865624.33803
3999,2021-06-28,35103.5689027737,33989.95,56438771250.47888
4000,2021-06-29,36469.99821320573,34266.76,58783976277.333336
4001,2021-06-30,36081.62982893417,34140.02,57470426222.60627
4002,2021-07-01,35019.704840893464,32869.753475597005,55957183184.72474
4003,2021-07-02,33861.64,32781.64959335166,53898509084.44444
4004,2021-07-03,34884.82,33402.3,40253461668.6993
4005,2021-07-04,35920.38,34400.028673034234,38805155754.66666
4006,2021-07-05,35308.197876200415,33125.6,50617003704.888885
4007,2021-07-06,35046.03,33648.66117575969,61017993116.44444
4008,2021-07-07,34955.62,33861.407403545745,57955368704.0
4009,2021-07-08,33868.6928871052,32094.25,66246736881.77778
4010,2021-07-09,34037.427728945564,32321.36,76918683136.0
4011,2021-07-10,34215.51588030548,33139.69,66022713756.44444
4012,2021-07-11,34534.33,33324.92,55801800860.98955
4013,2021-07-12,34561.15,32707.30430790753,59765045361.77778
4014,2021-07-13,33285.78218348404,32272.67,54416065045.333336
4015,2021-07-14,33046.03,31717.78,47348114517.333336
4016,2021-07-15,33141.4,31206.51,55759464576.0
4017,2021-07-16,32181.79523298679,31110.21246522186,54022773717.333336
4018,2021-07-17,31887.17,31207.82,39981969159.11112
4019,2021-07-18,32372.27,31309.97,35431331811.55556
4020,2021-07-19,31882.70299300493,30553.73,36608378154.66666
4021,2021-07-20,30944.29,29354.71,47087937607.11112
4022,2021-07-21,32766.056556760603,29541.54,50268395206.020905
4023,2021-07-22,32489.11,31734.31,54591578894.22222
4024,2021-07-23,33506.09381526193,32075.86308172612,43696585344.0
4025,2021-07-24,34484.24,33432.42030910474,48296097848.888885
4026,2021-07-25,35244.4,33899.69546825606,40433578091.03833
4027,2021-07-26,40497.987881956826,35321.9,84057801560.30663
4028,2021-07-27,39204.3,36462.03,88056814919.11111
4029,2021-07-28,40816.35,38937.84,86298185116.44444
4030,2021-07-29,40542.05,39339.65928172077,71065073251.55556
4031,2021-07-30,42094.78,38371.28193158816,58156415288.888885
4032,2021-07-31,42278.66,41142.88,73216348003.55556
4033,2021-08-01,42475.97428551915,39657.24642908222,58507194382.22222
4034,2021-08-02,40368.21,38759.76,66317530652.44444
4035,2021-08-03,39651.208089723885,37817.15,58660971022.22222
4036,2021-08-04,39940.046053650265,37616.06,55749176732.44444
4037,2021-08-05,41286.96,37462.49609672439,59042920661.333336
4038,2021-08-06,42997.39,39960.03693014494,70411983530.66667
4039,2021-08-07,44665.77153480004,42690.12645090558,74440143148.75525
4040,2021-08-08,45262.10928386794,43332.65926046612,75737447466.66667
4041,2021-08-09,46433.78513251518,42875.91536457145,74184672056.88889
4042,2021-08-10,46510.71610335903,44647.9385,72283654172.44444
4043,2021-08-11,46698.7934,45384.81716819167,65924957909.333336
4044,2021-08-12,46204.28380663769,43889.5745,80625549752.88889
4045,2021-08-13,47799.9721162026,44259.2683,66684585358.22222
4046,2021-08-14,48083.78692929995,46151.3639764997,63747047793.77778
4047,2021-08-15,47320.043,45608.9681,60388411064.888885
4048,2021-08-16,47968.2045,45669.48158944567,66521713774.60627
4049,2021-08-17,47029.59826076956,44569.5598,76216552899.13287
4050,2021-08-18,45892.6758,44342.7328,74813786339.55556
4051,2021-08-19,46907.19985180653,43977.69169510481,57015323932.44444
4052,2021-08-20,49290.63142292472,46669.4994,64823787278.22222
4053,2021-08-21,49685.0916,48344.5907,66932790903.52613
4054,2021-08-22,49451.46797148415,48231.35190956754,54305803374.60627
4055,2021-08-23,50444.79608877101,49095.00496472142,63427233891.55556
4056,2021-08-24,49828.03845186318,47734.0314,65083046847.552444
4057,2021-08-25,49158.38949410668,47167.0213,60151994652.44444
4058,2021-08-26,49327.9881,46471.708,63803503262.77352
4059,2021-08-27,49075.8157,46359.9806,57376285724.44444
4060,2021-08-28,49255.7015,48483.4611,53492946569.01408
4061,2021-08-29,49549.8061,48002.0103,48229478485.63066
4062,2021-08-30,48822.33168422843,46972.978,48179454137.533104
4063,2021-08-31,48071.288861060406,46721.1751,56943712625.77778
4064,2021-09-01,48930.0114,46549.0158,60738599082.66666
4065,2021-09-02,50315.56810299959,48713.4627,68777141351.47038
4066,2021-09-03,50999.9809,48483.7843,75273290555.76306
4067,2021-09-04,50525.7903,49515.9757,66721901411.55556
4068,2021-09-05,51832.9458,49488.1832,53857252209.77778
4069,2021-09-06,52707.1749,50987.3603,59320284405.1831
4070,2021-09-07,52871.6858,43753.2266,82249292259.55556
4071,2021-09-08,47282.8692,44516.4766,106991221447.11111
4072,2021-09-09,47214.44557637082,45638.965161045024,67899230933.333336
4073,2021-09-10,47022.950323068086,44238.2997,55572355650.006966
4074,2021-09-11,45910.01636659036,44808.3803,55353657422.49477
4075,2021-09-12,46381.79224994456,44759.75497477412,48187149198.22222
4076,2021-09-13,46249.98932231482,43389.23248465574,65135996771.55556
4077,2021-09-14,47173.6667,44836.9850911291,77498384326.91289
4078,2021-09-15,48406.6771,46779.27564701221,68721306040.88889
4079,2021-09-16,48445.8989,47028.2465,59031345166.22222
4080,2021-09-17,48128.16428583941,46871.8919,53341337585.77778
4081,2021-09-18,48748.5343,47095.6628,52242868759.19164
4082,2021-09-19,48349.9686,46969.9883,51351781646.22222
4083,2021-09-20,47236.5087,42569.40613660758,72526282808.88889
4084,2021-09-21,43525.1413,39870.47917463654,85540318435.55556
4085,2021-09-22,43928.4276,40718.9889,101514436494.22224
4086,2021-09-23,44908.0991,43121.9541,67141167914.66666
4087,2021-09-24,45032.8886,40926.9377,68753344062.43903
4088,2021-09-25,42964.07263816654,41707.48748483822,66894799872.0
4089,2021-09-26,43740.0173,40775.9248,46581943142.18026
4090,2021-09-27,44237.908838291645,42262.0159,51031440797.95744
4091,2021-09-28,42732.0151,40909.3105,51750097181.0696
4092,2021-09-29,42564.9902,40902.2538,50405842857.76842
4093,2021-09-30,44032.2945,41466.71241638355,54175087118.22222
4094,2021-10-01,48388.03601549551,43346.020431900426,63060539363.55556
4095,2021-10-02,48247.9417,47467.838800034144,60614023324.44444
4096,2021-10-03,49163.399147836935,47217.72131584826,47566767232.0
4097,2021-10-04,49425.78169188632,47004.98982247337,60738746936.888885
4098,2021-10-05,51785.31599248661,49066.91559562994,68596958151.11112
4099,2021-10-06,55556.80394454456,50416.72832611669,77199761550.22223
4100,2021-10-07,55315.91067459052,53519.69322587221,88802412237.1568
4101,2021-10-08,55945.81378600629,53695.4158,83169587982.22223
4102,2021-10-09,55386.05414572558,53800.0415,77278436707.55556
4103,2021-10-10,56211.9658,54267.53883894168,85188122481.77777
4104,2021-10-11,57736.51717173116,54559.1573,101108074300.60776
4105,2021-10-12,57556.70059541713,54375.79372451293,106240113166.62856
4106,2021-10-13,57686.24038342665,54357.84561609443,87099681979.49295
4107,2021-10-14,58392.5231,56931.28418447166,74616135622.106
4108,2021-10-15,62563.01739416664,56896.811944093984,86118647815.1359
4109,2021-10-16,62339.3663,60217.2594449329,120671026625.1228
4110,2021-10-17,61582.25155249131,59381.23162795885,99027803955.2
4111,2021-10-18,62548.00970571279,60293.98,98838596113.9021
4112,2021-10-19,64428.9705,61735.8207,85006746873.66785
4113,2021-10-20,66931.09229192653,63641.1954,97986327751.11111
4114,2021-10-21,66605.56915710909,62072.18130090652,114587804017.77776
4115,2021-10-22,63656.365580547885,60156.94243643504,105551377578.66669
4116,2021-10-23,61723.89096650808,60130.010341058136,99046595242.66669
4117,2021-10-24,61410.0176,59653.1376945732,78674725788.44444
4118,2021-10-25,63682.7975,60714.96209182918,124336882773.33331
4119,2021-10-26,63270.58883383054,60055.9485,85019446769.77777
4120,2021-10-27,61445.13251579432,58299.98097610285,84438787370.66667
4121,2021-10-28,61940.1053,58239.8096,99674333809.77776
4122,2021-10-29,62945.44056558977,60340.723739313726,86787949710.22223
4123,2021-10-30,62225.01294938173,60859.72022685099,82731468344.88889
4124,2021-10-31,62379.077,60134.76189365619,74910356821.33333
4125,2021-11-01,62368.25764054866,59674.61041196477,76192515527.11111
4126,2021-11-02,64070.55688505595,60681.6216359717,74053887693.1568
4127,2021-11-03,63445.54734337445,61652.60250796381,78078281728.0
4128,2021-11-04,63048.313016176886,60739.96193323109,91063906304.0
4129,2021-11-05,62479.96391886812,60770.0089,78060530858.66667
4130,2021-11-06,61525.44862120709,60082.7512,67753831523.55556
4131,2021-11-07,63180.13308079259,61333.07987819493,51662948792.888885
4132,2021-11-08,67669.9704,63278.23163966085,74247256679.83217
4133,2021-11-09,68476.42017626218,66358.9336,87830965772.48781
4134,2021-11-10,68769.95536854053,63347.5012,82515809848.88889
4135,2021-11-11,65579.54906232544,64198.97340220052,100838867968.0
4136,2021-11-12,65379.9618,62434.00795821887,71878085660.44444
4137,2021-11-13,64849.96493727608,63412.85980752298,65339468068.57143
4138,2021-11-14,65255.04686152799,63622.5547,59249840056.64111
4139,2021-11-15,66263.20558395793,63539.59326805828,92914188431.21678
4140,2021-11-16,63609.9984,58904.4092,103183520369.77776
4141,2021-11-17,60733.9861,58758.3434,96569006904.88889
4142,2021-11-18,60862.7211,56542.1638,86652421148.44444
4143,2021-11-19,58289.3682,55653.0576,98574108785.77776
4144,2021-11-20,59815.37361026729,57486.3794,61671238556.44444
4145,2021-11-21,59845.0003351791,58544.94992558603,54396801621.333336
4146,2021-11-22,59060.9948,55688.9573,64891116995.13287
4147,2021-11-23,57831.81669667565,55778.0377576763,80273621447.11111
4148,2021-11-24,57693.8412,55970.38654281419,92075052088.88889
4149,2021-11-25,59332.884,57011.14864912526,85144802119.11111
4150,2021-11-26,59120.010546789614,53660.19376229783,90868399886.22224
4151,2021-11-27,55203.72320040463,53559.31317828634,85681165966.22223
4152,2021-11-28,57315.01653596297,53629.7311,72397988451.55556
4153,2021-11-29,58774.7867,56795.1008,104328491548.44444
4154,2021-11-30,58994.785,56059.045,111719410744.88889
4155,2021-12-01,58958.8099,56546.995566990525,127630261276.44444
4156,2021-12-02,57347.72285172319,55902.37062622721,133521653731.55556
4157,2021-12-03,57369.39984581016,52673.8928848244,114935573504.0
4158,2021-12-04,53793.5408,44648.3469,166195006606.22223
4159,2021-12-05,49633.87158167943,47780.4392,136894367744.0
4160,2021-12-06,50868.2329101133,47227.30325821477,165375344014.22223
4161,2021-12-07,51898.3728,50164.918394520326,150922018929.77777
4162,2021-12-08,51040.02507143525,48716.6321,128105784092.44444
4163,2021-12-09,50743.73753230262,47382.0995,135905608860.44444
4164,2021-12-10,49937.6627764127,47092.3307,98359015374.04878
4165,2021-12-11,49450.048176923,46987.9646,63290674631.11112
4166,2021-12-12,50649.516258579046,48722.10314032189,46747982705.77778
4167,2021-12-13,50165.28865656697,45948.4917,54139662683.36396
4168,2021-12-14,48557.38323945045,46390.6713,67494313141.96516
4169,2021-12-15,49462.2245210422,46663.5122,61369380949.333336
4170,2021-12-16,49286.25027501853,47550.3447,70100915925.33333
4171,2021-12-17,47963.7901,45732.72929005191,57135221176.888885
4172,2021-12-18,47244.37901098458,45609.08243460973,58797940995.60564
4173,2021-12-19,47999.99978779965,46455.29838513008,44667184937.17483
4174,2021-12-20,47307.35553006055,45617.23022554078,51058403683.55556
4175,2021-12-21,49263.33218287721,46656.15834010291,62230469987.55556
4176,2021-12-22,49527.31385732582,48452.858481111456,52735526286.22222
4177,2021-12-23,51342.02275797173,48084.81645245799,48359492622.22222
4178,2021-12-24,51749.99795566682,50463.75057286352,54528629745.77778
4179,2021-12-25,51098.0328,50260.1839,42058927196.44444
4180,2021-12-26,51209.46271806946,49545.5320971557,42671826325.333336
4181,2021-12-27,51950.9126,50459.26364081736,46958435299.55556
4182,2021-12-28,50667.9883379262,47411.71723711724,59398212508.44444
4183,2021-12-29,48112.02147184699,46272.66298055319,88269733930.66667
4184,2021-12-30,47876.49183896358,46077.72227603683,122924810126.22224
4185,2021-12-31,48505.9997,45712.56659229362,78100267491.55556
4186,2022-01-01,47840.31078521792,46198.20378111831,99413619768.88889
4187,2022-01-02,47869.1107,46702.7539,74535852088.88889
4188,2022-01-03,47514.360017753,45703.02807450364,115996952163.55556
4189,2022-01-04,47493.9931,45705.038988184206,74674146005.33333
4190,2022-01-05,46991.0055,42500.0486,109144957240.88889
4191,2022-01-06,43733.3165,42596.1224,111270290375.11111
4192,2022-01-07,43136.994447066165,41019.06564757173,88215244174.22223
4193,2022-01-08,42298.4795,40642.1986,85660416753.77777
4194,2022-01-09,42687.53150591043,41375.0263,70389962012.44444
4195,2022-01-10,42217.654,39782.07448064926,95449311303.11111
4196,2022-01-11,43049.98235173686,41284.8914,74616303444.73868
4197,2022-01-12,44168.1279,42470.150040559376,54479088241.77778
4198,2022-01-13,44290.042286797296,42334.35468952263,50948501191.11112
4199,2022-01-14,43387.73825208463,41808.15115565882,62549530396.44444
4200,2022-01-15,43728.01290481912,42642.32323118763,62347797020.44444
4201,2022-01-16,43421.9567,42609.7049,56378730624.0
4202,2022-01-17,43120.07919555267,41583.01486731671,69711029248.0
4203,2022-01-18,42582.4259,41329.6296,53607842417.77778
4204,2022-01-19,42472.49706521905,41204.1748080978,53128314580.29269
4205,2022-01-20,43443.98497110744,40630.03387498464,49528825059.55556
4206,2022-01-21,41050.38990605082,35728.0153,86773141888.0
4207,2022-01-22,36690.31765209918,34299.962417269286,105799073362.34966
4208,2022-01-23,36411.91505251562,34692.1279,81586496355.55556
4209,2022-01-24,37205.164,33111.2351,75077380195.55556
4210,2022-01-25,37434.6761,35719.348353297035,91347141963.81882
4211,2022-01-26,38891.8252,36306.58597356258,63422975943.11112
4212,2022-01-27,37201.84234665862,35519.974,72166742215.11111
4213,2022-01-28,37929.9448,36168.92719056018,57734635207.11112
4214,2022-01-29,38577.9963,37369.20977074827,43358998030.22222
4215,2022-01-30,38287.7546,37412.24809842627,34793417166.22222
4216,2022-01-31,38669.2589,36692.1249715841,55549798961.77778
4217,2022-02-01,39210.26202690652,38103.1383,56064105713.77778
4218,2022-02-02,38809.5321,36705.01112012077,53890737621.333336
4219,2022-02-03,37100.84845035067,36319.96224566686,48461561216.0
4220,2022-02-04,41653.56035863469,37045.65078264427,55437962574.22222
4221,2022-02-05,41870.0706,41040.98195271414,78108918926.22223
4222,2022-02-06,42487.83557744831,41247.1275,47310906872.888885
4223,2022-02-07,44462.43280083962,41672.92920721241,55562600874.66666
4224,2022-02-08,45404.65554733053,42712.32222275823,73991938261.33333
4225,2022-02-09,44748.5419,43160.2133,68034018631.11112
4226,2022-02-10,45648.6513,43255.49429872971,65554357845.333336
4227,2022-02-11,43896.24430061291,42067.4742,86770612437.33333
4228,2022-02-12,42963.415020755136,41791.9532,65888611477.333336
4229,2022-02-13,42713.9205,41891.59299525225,39865657948.44444
4230,2022-02-14,42770.060195249614,41661.351690037576,47232394516.65965
4231,2022-02-15,44701.42103075893,42480.31932056438,58821263488.0
4232,2022-02-16,44522.9589,43367.6442,51244306560.44599
4233,2022-02-17,44101.5051,40214.02227116538,59257593216.0
4234,2022-02-18,40924.0971643536,39629.33836495803,67854684188.54356
4235,2022-02-19,40427.211653972045,39652.0096,50941849784.888885
4236,2022-02-20,40100.0429,38077.0408,39952153991.11112
4237,2022-02-21,39402.35076505852,36922.0285,57203595477.333336
4238,2022-02-22,38337.8251,36444.81826771701,81464065635.55556
4239,2022-02-23,39158.3401,37088.33877587311,108954655658.66669
4240,2022-02-24,39132.7827,34408.5293276475,130682462236.44444
4241,2022-02-25,39616.9516,38054.571129945725,85942038343.11111
4242,2022-02-26,39970.48946056249,38606.4515,53525292771.55556
4243,2022-02-27,39773.25673883173,37129.6564083069,46101678641.77778
4244,2022-02-28,43716.57004880823,37513.31817267746,68880211740.44444
4245,2022-03-01,44788.0749,42934.4426,92935896888.88889
4246,2022-03-02,45173.58089764408,43387.8769,77745565525.33333
4247,2022-03-03,44035.45903975157,41862.5181,66512987510.63415
4248,2022-03-04,42498.51626063388,38732.82491549281,73188777466.61052
4249,2022-03-05,39576.6006,38750.396892516255,59407483445.21864
4250,2022-03-06,39637.1481,38155.2867,40023234666.66666
4251,2022-03-07,39399.96846470857,37172.818131092376,61781654513.77778
4252,2022-03-08,39333.7131,38021.16231415389,87695148501.33333
4253,2022-03-09,42508.69721497177,38680.08467850055,81739633848.88889
4254,2022-03-10,42002.187856196026,38770.03143066984,117700388864.0
4255,2022-03-11,40118.9882868122,38291.8488,73106728689.77777
4256,2022-03-12,39321.4025,38722.92220121242,56650400298.66666
4257,2022-03-13,39220.9441,37670.38924291398,33924499228.444443
4258,2022-03-14,39808.38172833617,37590.8815,47001002609.77778
4259,2022-03-15,39805.3996145928,38230.9419,54149954759.11112
4260,2022-03-16,41538.6006,38964.63681554416,74235084060.44444
4261,2022-03-17,41306.80617462037,40600.029,68916952832.0
4262,2022-03-18,42231.7199,40255.88646553978,53167419719.11112
4263,2022-03-19,42357.0528,41585.9581249964,47396630065.77778
4264,2022-03-20,42279.9997,40980.51146492036,39440414008.888885
4265,2022-03-21,41498.26616840691,40534.251168005576,48679170659.55556
4266,2022-03-22,43176.92782142878,40940.054736085134,66069747399.11112
4267,2022-03-23,42925.97797981788,41810.05688969178,55434469875.51219
4268,2022-03-24,44196.38125212146,42726.38466225451,58305154460.44444
4269,2022-03-25,45054.744,43775.9828,64975617208.888885
4270,2022-03-26,44769.8851,44162.89066048274,52033351153.77778
4271,2022-03-27,46842.71955202185,44438.29618587621,38989618744.888885
4272,2022-03-28,48129.973865901775,46711.00479416837,72557284890.75958
4273,2022-03-29,47988.538290296194,47032.005031976056,64970232760.888885
4274,2022-03-30,47686.71893745532,46698.33856143657,60347299811.55556
4275,2022-03-31,47559.984547582986,45380.49370237586,64306786075.651566
4276,2022-04-01,46608.67517888061,44376.97932825764,82428634329.64459
4277,2022-04-02,47025.37805481739,45768.23515701247,68534723185.77778
4278,2022-04-03,47331.9547,45556.13117665629,53182050972.44444
4279,2022-04-04,46853.4882,45201.0687147846,75797947520.0
4280,2022-04-05,47143.74184061342,45573.53741324558,107956835470.22224
4281,2022-04-06,45479.969446432566,43138.51946866405,82230669554.62021
4282,2022-04-07,43855.3637,42814.94819972843,75865888668.44444
4283,2022-04-08,43931.43943484246,42125.0692,66062123279.163765
4284,2022-04-09,42788.71116404083,42173.73074843406,73792248078.22223
4285,2022-04-10,43380.9446,41985.88315889976,43043982570.66666
4286,2022-04-11,42396.2298,39356.5471,80332825508.89679
4287,2022-04-12,40609.9682,39302.213338942594,80791296855.49367
4288,2022-04-13,41377.56615658335,39608.70805860579,73354177156.47552
4289,2022-04-14,41492.7993,39672.103268641134,111088440361.26009
4290,2022-04-15,40596.1495,39837.744139263465,62222356110.22222
4291,2022-04-16,40645.81037104386,40005.0641,35562888234.666664
4292,2022-04-17,40565.43547999705,39617.521,31897051043.55556
4293,2022-04-18,41023.07300521606,38723.5499,60921696974.22222
4294,2022-04-19,41633.6102,40608.30249202884,70678190372.57143
4295,2022-04-20,42130.14252492599,40954.56863452065,69240966368.78049
4296,2022-04-21,42940.9,39951.301132489774,73691646478.22223
4297,2022-04-22,40759.0684,39285.1652,81778114660.25175
4298,2022-04-23,39929.32287307091,39348.95154624849,61949621809.77778
4299,2022-04-24,39846.0109,39140.6639,39181600746.66666
4300,2022-04-25,40567.8904,38209.3961,58683004977.95122
4301,2022-04-26,40704.663465816615,37768.6397871422,67555517226.66666
4302,2022-04-27,39364.6236,38028.0629,73618715406.22223
4303,2022-04-28,40306.95215533668,38935.6728,65834105863.16084
4304,2022-04-29,39909.9063,38197.3721,67804116465.77778
4305,2022-04-30,38767.5896,37653.4124271168,56363985095.11112
4306,2022-05-01,38615.5987,37572.22979998869,49695227037.82079
4307,2022-05-02,39073.3888896401,38223.90525184344,65011354367.01158
4308,2022-05-03,38641.79102021749,37542.86699176031,64576497095.11112
4309,2022-05-04,39925.6099,37677.8972951729,57656679965.25714
4310,2022-05-05,39793.9173,35756.46092648373,71671425773.2683
4311,2022-05-06,36581.65967991304,35403.45740728784,84644729016.88889
4312,2022-05-07,36121.83240619105,34857.2501,52179098249.36585
4313,2022-05-08,35496.13500451754,33828.1358,59930329173.333336
4314,2022-05-09,34215.7391,30184.77568726044,77739876770.25352
4315,2022-05-10,32574.53985506824,29853.414538436493,127314423495.11111
4316,2022-05-11,32038.594344299054,28303.805558669173,103426550994.50871
4317,2022-05-12,30133.2174,26812.8459,137849705984.0
4318,2022-05-13,30990.356159510426,28784.978,143425804515.55554
4319,2022-05-14,30255.8115,28735.71017348628,66074598286.22222
4320,2022-05-15,31390.4799,29512.2442,45280980437.333336
4321,2022-05-16,31293.22238528581,29239.16079894688,55757204906.66666
4322,2022-05-17,30731.7049,29532.7609,54496429838.22222
4323,2022-05-18,30622.945355751872,28714.1184,66819677365.96516
4324,2022-05-19,30496.06038912437,28696.6142,77876670965.25874
4325,2022-05-20,30698.266042898525,28761.511408153645,64020598172.44444
4326,2022-05-21,29593.57411058412,28992.4553,48647341319.11112
4327,2022-05-22,30426.8779609496,29246.77654664081,34792840362.666664
4328,2022-05-23,30619.925588456168,28887.00372215652,49091907997.88153
4329,2022-05-24,29794.4733,28749.97892772603,61173457223.11112
4330,2022-05-25,30201.4321,29382.542394489537,59054062151.11112
4331,2022-05-26,29868.8204,28143.43486121561,67488629632.0
4332,2022-05-27,29357.66681488951,28291.035137326708,79709591395.55556
4333,2022-05-28,29144.959374974995,28543.15570935087,52117457770.66666
4334,2022-05-29,29530.42291497669,28855.5589,29084438122.666668
4335,2022-05-30,31882.6501,29319.42997636936,50971087599.88812
4336,2022-05-31,32298.41752086256,31242.241101424075,70227787192.88889
4337,2022-06-01,31945.459415006106,29490.850881285507,64099978301.0807
4338,2022-06-02,30614.120551257136,29628.060046270373,72164759239.11111
4339,2022-06-03,30648.679796976165,29353.70494799074,53726854599.11112
4340,2022-06-04,29927.82369537749,29475.2174,39962044160.0
4341,2022-06-05,30162.09609162581,29591.635302773604,28084240917.33333
4342,2022-06-06,31729.3968774588,29925.32268613161,49275600327.11112
4343,2022-06-07,31545.8831,29266.125,68097897088.0
4344,2022-06-08,31268.657819757023,29912.0293,75542208295.66197
4345,2022-06-09,30639.960565416382,29982.06307272497,48748364379.621056
4346,2022-06-10,30312.4407,28900.47871389285,52091153521.77778
4347,2022-06-11,29425.9387,28170.8520155462,53289670456.888885
4348,2022-06-12,28519.7408,26704.72935717625,60305080590.22222
4349,2022-06-13,26863.63285767724,22070.9799,105249305349.37064
4350,2022-06-14,22982.3322,20869.158518576125,123594977869.24911
4351,2022-06-15,22653.35755974927,20142.25361382632,90580280561.77776
4352,2022-06-16,22943.3811422432,20252.0114,92380926151.80489
4353,2022-06-17,21292.183,20267.28728020059,67973860679.11112
4354,2022-06-18,20741.739095630324,17697.70249655679,61457061780.96167
4355,2022-06-19,20706.3161,18022.46950501365,82744323328.0
4356,2022-06-20,20914.5884,19705.75385011288,63496474254.22222
4357,2022-06-21,21647.0789,20401.5783,56244118427.461815
4358,2022-06-22,20859.859037541417,19845.68434172375,52507160192.0
4359,2022-06-23,21160.101480528872,19975.729925447067,50275136312.888885
4360,2022-06-24,21461.36527971667,20764.6157,49938802076.44444
4361,2022-06-25,21528.4212,20941.2133,45185609102.22222
4362,2022-06-26,21836.73783767194,21001.37869884742,36017590144.0
4363,2022-06-27,21496.338,20647.67840914948,39899888824.888885
4364,2022-06-28,21183.62153209416,20223.8036066242,42703964992.0
4365,2022-06-29,20389.37345581186,19907.769822893093,45608149548.5993
4366,2022-06-30,20145.9851,18703.15968589845,46778511125.333336
4367,2022-07-01,20623.15226158292,19075.4632,63618849237.333336
4368,2022-07-02,19425.75551364793,19036.13150087182,39790523569.77778
4369,2022-07-03,19567.1081,18973.251867430583,29227636337.77778
4370,2022-07-04,20296.167,19071.7771,33124206627.55556
4371,2022-07-05,20687.75138226261,19354.56272326472,47991911817.84615
4372,2022-07-06,20615.7438,19835.7004,52267397111.46264
4373,2022-07-07,21801.0647,20279.6294,44030315825.77778
4374,2022-07-08,22332.79351897018,21250.88435266647,70338781754.87108
4375,2022-07-09,21951.0266,21424.16270326956,83660958023.11111
