date,High
2023-01-20,1663.5809
2023-01-19,1561.3908441486767
2023-01-18,1603.3377
2023-01-17,1595.102430458733
2023-01-16,1597.462176318375
2023-01-15,1558.8221
2023-01-14,1565.3492403205712
2023-01-13,1463.6707816926562
2023-01-12,1435.8886
2023-01-11,1387.8770885073302
2023-01-10,1342.9171
2023-01-09,1344.5612381016306
2023-01-08,1285.683457241335
2023-01-07,1270.6344
2023-01-06,1274.1797849513912
2023-01-05,1259.580377021408
2023-01-04,1266.1624479419488
2023-01-03,1220.0728
2023-01-02,1220.9376
2023-01-01,1205.0958
2022-12-31,1207.2416
2022-12-30,1202.737158509649
2022-12-29,1205.254314948879
2022-12-28,1214.26785002282
2022-12-27,1231.4366787628244
2022-12-26,1227.656045827296
2022-12-25,1224.6446
2022-12-24,1225.2539
2022-12-23,1228.2728457549422
2022-12-22,1222.722
2022-12-21,1219.7626592912904
2022-12-20,1226.0437
2022-12-19,1196.2549540692603
2022-12-18,1197.5162
2022-12-17,1190.8252745675318
2022-12-16,1280.3073
2022-12-15,1312.551384233701
2022-12-14,1349.0910334449154
2022-12-13,1341.1211
2022-12-12,1276.4494150248202
2022-12-11,1282.2101481169702
2022-12-10,1279.3956905876332
2022-12-09,1290.7219798093408
2022-12-08,1286.1438
2022-12-07,1271.9287
2022-12-06,1272.7851526502018
2022-12-05,1302.8499286619171
2022-12-04,1281.8638481923165
2022-12-03,1300.1995
2022-12-02,1293.7240000496386
2022-12-01,1294.835894103784
2022-11-30,1302.2602791041409
2022-11-29,1224.2171100033345
2022-11-28,1199.5172
2022-11-27,1221.936298514085
2022-11-26,1225.9735360310144
2022-11-25,1204.774
2022-11-24,1214.7715326333491
2022-11-23,1186.7917
2022-11-22,1138.386
2022-11-21,1143.382
2022-11-20,1223.8445
2022-11-19,1227.4193
2022-11-18,1227.6572235936544
2022-11-17,1226.4661131782864
2022-11-16,1265.6373
2022-11-15,1285.3936
2022-11-14,1287.630126864827
2022-11-13,1274.5241
2022-11-12,1290.4865
2022-11-11,1304.623
2022-11-10,1345.9238
2022-11-09,1334.100467197707
2022-11-08,1573.6633
2022-11-07,1603.9821
2022-11-06,1634.2118388431118
2022-11-05,1659.6563
2022-11-04,1662.0981
2022-11-03,1556.0801235868826
2022-11-02,1612.9202
2022-11-01,1606.9968
2022-10-31,1631.4787
2022-10-30,1637.016
2022-10-29,1644.768780585353
2022-10-28,1568.5417
2022-10-27,1573.2015092132283
2022-10-26,1583.1290322887571
2022-10-25,1510.1817
2022-10-24,1367.6843
2022-10-23,1368.1266
2022-10-22,1317.64661754147
2022-10-21,1305.3344
2022-10-20,1308.2815
2022-10-19,1311.8526
2022-10-18,1339.5024
2022-10-17,1337.1241
2022-10-16,1313.2071459181257
2022-10-15,1300.896027586447
2022-10-14,1338.3823
2022-10-13,1297.8247973998746
2022-10-12,1303.7917
2022-10-11,1297.2552
2022-10-10,1334.9307
2022-10-09,1327.8874700858607
2022-10-08,1335.9627555052662
2022-10-07,1367.883776703181
2022-10-06,1388.0352
2022-10-05,1370.3085
2022-10-04,1372.4368
2022-10-03,1335.9004
2022-10-02,1328.232
2022-10-01,1345.2731191842793
2022-09-30,1377.3679
2022-09-29,1360.8643
2022-09-28,1369.8569
2022-09-27,1418.7922
