date,High
2021-11-03,246.2113
2021-11-02,221.87748877962684
2021-11-01,211.2127679111833
2021-10-31,204.97325784873567
2021-10-30,200.39382100946392
2021-10-29,204.70024342048816
2021-10-28,200.1092
2021-10-27,205.26270708336625
2021-10-26,213.96950331816527
2021-10-25,218.4117
2021-10-24,204.1107992025917
2021-10-23,205.25195763393688
2021-10-22,213.6269174715488
2021-10-21,193.4130629275924
2021-10-20,175.01611772900057
2021-10-19,159.423
2021-10-18,162.7930327726548
2021-10-17,167.17362478086923
2021-10-16,164.6683
2021-10-15,164.8054
2021-10-14,155.4569
2021-10-13,154.70292293905808
2021-10-12,152.6841310993638
2021-10-11,153.95388779363043
2021-10-10,157.82966357174064
2021-10-09,161.2424853385205
2021-10-08,168.4334966476979
2021-10-07,160.4474638085064
2021-10-06,165.17420661046097
2021-10-05,169.7431935354303
2021-10-04,172.6932
2021-10-03,177.20275712106027
2021-10-02,174.8007
2021-10-01,164.5475
2021-09-30,142.2869
2021-09-29,139.8952
2021-09-28,138.9919
2021-09-27,148.055
2021-09-26,139.192
2021-09-25,143.6917400017276
2021-09-24,150.5053
2021-09-23,152.1224830991139
2021-09-22,150.3683
2021-09-21,143.925
2021-09-20,152.843
2021-09-19,170.574
2021-09-18,170.8915
2021-09-17,153.3986
2021-09-16,162.6055
2021-09-15,166.1549
2021-09-14,170.46681036653413
2021-09-13,174.6853
2021-09-12,181.1775762710934
2021-09-11,191.98433231890365
2021-09-10,195.95259754989664
2021-09-09,213.9422
2021-09-08,196.6891758222205
2021-09-07,194.0821528033757
2021-09-06,165.63505140130098
2021-09-05,144.95613712345553
2021-09-04,150.2724
2021-09-03,148.4709
2021-09-02,131.56
2021-09-01,119.2843
2021-08-31,129.4881
2021-08-30,115.9153664637582
2021-08-29,97.7188
2021-08-28,97.67404316341376
2021-08-27,88.76610082189536
2021-08-26,77.8991
2021-08-25,72.68939606972582
2021-08-24,79.19188288476487
2021-08-23,76.47875576215937
2021-08-22,77.425
2021-08-21,81.38980606372193
2021-08-20,79.90663638923053
2021-08-19,75.0006
2021-08-18,80.0355
2021-08-17,74.34114970032013
2021-08-16,68.77137137011174
2021-08-15,54.4743
2021-08-14,44.88763215967388
2021-08-13,44.895197981655
2021-08-12,43.3525
2021-08-11,43.52238028866766
2021-08-10,41.603228459940205
2021-08-09,40.0049
2021-08-08,39.5416568157995
2021-08-07,40.4919805798802
2021-08-06,40.37
2021-08-05,38.13241463242599
2021-08-04,36.584947825852126
2021-08-03,35.62239910145881
2021-08-02,35.89
2021-08-01,36.95164614416455
2021-07-31,36.495312921334126
2021-07-30,33.03
2021-07-29,31.82
2021-07-28,28.72
2021-07-27,28.93
2021-07-26,30.941385224387886
2021-07-25,28.84
2021-07-24,29.46
2021-07-23,28.61
2021-07-22,28.104658122205244
2021-07-21,27.34214166572345
2021-07-20,24.92
2021-07-19,26.74
2021-07-18,27.68
2021-07-17,27.57
2021-07-16,29.38
2021-07-15,31.47
2021-07-14,31.39
2021-07-13,31.04429481587925
2021-07-12,32.63
2021-07-11,32.49
2021-07-10,34.115375488191546
2021-07-09,34.332853371597054
2021-07-08,36.851820501676286
2021-07-07,37.99
2021-07-06,34.97
2021-07-05,34.45
2021-07-04,35.45
2021-07-03,35.35
2021-07-02,33.95
2021-07-01,35.52417682254726
2021-06-30,35.92634561679934
2021-06-29,35.74
2021-06-28,34.12
2021-06-27,31.79
2021-06-26,29.94997025749836
2021-06-25,32.85
2021-06-24,32.901139102332195
2021-06-23,32.56
2021-06-22,28.42
2021-06-21,35.34676745616733
2021-06-20,35.82
2021-06-19,37.29
2021-06-18,39.35
2021-06-17,41.16
2021-06-16,41.37
2021-06-15,41.63008116486321
2021-06-14,40.38
2021-06-13,39.319654315308185
2021-06-12,37.49
2021-06-11,41.05
2021-06-10,42.88
2021-06-09,43.83884167675531
2021-06-08,42.40234051516735
2021-06-07,43.93232387672519
2021-06-06,43.26
2021-06-05,42.49251165271292
2021-06-04,39.47
2021-06-03,40.9203214313866
2021-06-02,34.70444274926432
2021-06-01,33.15
2021-05-31,32.93
2021-05-30,29.53
2021-05-29,29.97145177295546
2021-05-28,34.45401001581615
2021-05-27,35.47249691886245
2021-05-26,37.176229517235576
